incident_time,city,location_type,longitude,latitude,subcategory,category,gender,age,attitude,notes
2021-11-09 09:26:00,Rahat,commercial,34.7599895,31.3957994,bottle,liquid containers,male,20-29,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-09 09:29:00,Rahat,commercial,34.7599895,31.3957994,package,wrappers,male,10-19,negative,אנשים מחפשים פח ואין פחים (בכלל או בכמות מספקת)
2021-11-09 09:31:00,Rahat,commercial,34.7599895,31.3957994,box,wrappers,male,30-49,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-09 09:33:00,Rahat,commercial,34.7599895,31.3957994,paper,biodegradables,female,20-29,negative,אנשים מחפשים פח ואין פחים (בכלל או בכמות מספקת)
2021-11-09 09:35:00,Rahat,commercial,34.7599895,31.3957994,mask,misc,male,50-69,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-09 14:29:00,Rahat,public,34.7423149,31.3937248,mask,misc,male,30-49,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-09 14:32:00,Rahat,public,34.7423149,31.3937248,cup,wrappers,male,50-69,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-09 14:37:00,Rahat,public,34.7423149,31.3937248,cigarette filter,cigarettes,male,20-29,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-09 14:39:00,Rahat,public,34.7423149,31.3937248,package,wrappers,male,10-19,negative,
2021-11-09 14:45:00,Rahat,public,34.7423149,31.3937248,snack,misc,female,20-29,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-09 15:33:00,Rahat,public,34.7423149,31.3937248,bottle,liquid containers,male,10-19,positive,
2021-11-09 14:48:00,Rahat,public,34.7423149,31.3937248,package,wrappers,female,20-29,negative,ההשלכה מתרחשת סביב נקודות ספציפיות באוזר המדידה
2021-11-09 14:51:00,Rahat,public,34.7423149,31.3937248,box,wrappers,male,50-69,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-09 15:01:00,Rahat,public,34.7423149,31.3937248,cigarette filter,cigarettes,male,20-29,negative,אדם עמד להיכנס למבנה וזרק את פריט הלכלוך לפני הכניסה למבנה
2021-11-09 15:06:00,Rahat,public,34.7423149,31.3937248,package,wrappers,male,20-29,negative,אנשים מחפשים פח ואין פחים (בכלל או בכמות מספקת)
2021-11-09 15:10:00,Rahat,public,34.7423149,31.3937248,mask,misc,male,30-49,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-09 15:14:00,Rahat,public,34.7423149,31.3937248,cup,wrappers,male,20-29,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-09 15:19:00,Rahat,public,34.7423149,31.3937248,paper,biodegradables,female,20-29,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-09 15:22:00,Rahat,public,34.7423149,31.3937248,cup,wrappers,male,30-49,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-09 15:27:00,Rahat,public,34.7423149,31.3937248,paper,biodegradables,male,30-49,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-09 16:12:00,Rahat,commercial,34.7602011,31.393879,paper,biodegradables,male,20-29,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-09 16:19:00,Rahat,commercial,34.7602011,31.393879,package,wrappers,male,20-29,negative,אנשים מחפשים פח ואין פחים (בכלל או בכמות מספקת)
2021-11-09 16:22:00,Rahat,commercial,34.7602011,31.393879,cigarette filter,cigarettes,male,20-29,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-09 16:24:00,Rahat,commercial,34.7602011,31.393879,mask,misc,female,30-49,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-09 17:15:00,Rahat,commercial,34.7602011,31.393879,cup,wrappers,male,20-29,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-09 16:30:00,Rahat,commercial,34.7602011,31.393879,tincan,liquid containers,male,10-19,negative,אנשים מחפשים פח ואין פחים (בכלל או בכמות מספקת)
2021-11-09 16:40:00,Rahat,commercial,34.7602011,31.393879,bag,wrappers,male,20-29,positive,ילד עומד בתור למתקן משחקים והשליך את הפסולת (לא רצה לצאת מהתור)
2021-11-09 16:45:00,Rahat,commercial,34.7602011,31.393879,other,misc,male,20-29,negative,ההשלכה מתרחשת במקומות בהם יש כבר הרבה לכלוך
2021-11-09 16:53:00,Rahat,commercial,34.7602011,31.393879,tincan,liquid containers,male,10-19,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-09 17:03:00,Rahat,commercial,34.7602011,31.393879,bag,wrappers,male,5-9,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-09 17:08:00,Rahat,commercial,34.7602011,31.393879,bottle,liquid containers,male,5-9,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-09 17:10:00,Rahat,commercial,34.7602011,31.393879,cigarette filter,cigarettes,male,30-49,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-09 17:51:00,Rahat,leisure,34.7382027,31.3811677,bag,wrappers,male,5-9,negative,ילד עומד בתור למתקן משחקים והשליך את הפסולת (לא רצה לצאת מהתור)
2021-11-09 17:56:00,Rahat,leisure,34.7382027,31.3811677,other,misc,female,20-29,negative,אחר (יש לפרט את התיאור המתאים בהערות)
2021-11-09 17:59:00,Rahat,leisure,34.7382027,31.3811677,cigarette,cigarettes,male,20-29,negative,אנשים מחפשים פח ואין פחים (בכלל או בכמות מספקת)
2021-11-09 18:01:00,Rahat,leisure,34.7382027,31.3811677,package,wrappers,female,5-9,negative,
2021-11-09 18:53:00,Rahat,leisure,34.7382027,31.3811677,tincan,liquid containers,male,10-19,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-09 18:04:00,Rahat,leisure,34.7382027,31.3811677,box,wrappers,male,30-49,positive,
2021-11-09 18:09:00,Rahat,leisure,34.7382027,31.3811677,cigarette filter,cigarettes,male,20-29,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-09 18:20:00,Rahat,leisure,34.7382027,31.3811677,package,wrappers,female,20-29,positive,
2021-11-09 18:21:00,Rahat,leisure,34.7382027,31.3811677,tincan,liquid containers,male,10-19,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-09 18:31:00,Rahat,leisure,34.7382027,31.3811677,cigarette filter,cigarettes,male,30-49,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-09 18:33:00,Rahat,leisure,34.7382027,31.3811677,bottle,liquid containers,male,20-29,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-09 18:35:00,Rahat,leisure,34.7382027,31.3811677,bag,wrappers,male,30-49,negative,ילד שנתן פריט לכלוך להורה וההורה השליך את פריט הלכלוך
2021-11-09 18:43:00,Rahat,leisure,34.7382027,31.3811677,cup,wrappers,male,20-29,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-09 18:46:00,Rahat,leisure,34.7382027,31.3811677,bottle,liquid containers,female,20-29,positive,
2021-11-10 07:32:00,Rahat,residential,34.7704042,31.3806816,cup,wrappers,male,20-29,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-10 07:39:00,Rahat,residential,34.7704042,31.3806816,mask,misc,male,20-29,negative,
2021-11-10 07:45:00,Rahat,residential,34.7704042,31.3806816,package,wrappers,female,5-9,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-10 08:32:00,Rahat,residential,34.7704042,31.3806816,other,misc,female,10-19,positive,
2021-11-10 08:36:00,Rahat,residential,34.7704042,31.3806816,snack,misc,male,10-19,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-10 07:47:00,Rahat,residential,34.7704042,31.3806816,box,wrappers,male,30-49,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-10 07:56:00,Rahat,residential,34.7704042,31.3806816,bag,wrappers,female,20-29,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-10 07:59:00,Rahat,residential,34.7704042,31.3806816,other,misc,male,50-69,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-10 08:03:00,Rahat,residential,34.7704042,31.3806816,bag,wrappers,male,30-49,positive,
2021-11-10 08:08:00,Rahat,residential,34.7704042,31.3806816,cup,wrappers,male,50-69,negative,
2021-11-10 08:11:00,Rahat,residential,34.7704042,31.3806816,package,wrappers,female,30-49,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-10 08:16:00,Rahat,residential,34.7704042,31.3806816,cigarette filter,cigarettes,female,20-29,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-10 08:21:00,Rahat,residential,34.7704042,31.3806816,mask,misc,male,30-49,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-10 08:25:00,Rahat,residential,34.7704042,31.3806816,box,wrappers,male,30-49,positive,
2021-11-10 08:28:00,Rahat,residential,34.7704042,31.3806816,cup,wrappers,male,20-29,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-10 11:52:00,Rahat,public,34.7584384,31.3948443,paper,biodegradables,female,20-29,negative,אנשים מחפשים פח ואין פחים (בכלל או בכמות מספקת)
2021-11-10 11:58:00,Rahat,public,34.7584384,31.3948443,mask,misc,male,50-69,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-10 12:01:00,Rahat,public,34.7584384,31.3948443,cigarette filter,cigarettes,male,30-49,negative,אדם עמד להיכנס למבנה וזרק את פריט הלכלוך לפני הכניסה למבנה
2021-11-10 12:05:00,Rahat,public,34.7584384,31.3948443,cardboard,biodegradables,male,50-69,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-10 12:08:00,Rahat,public,34.7584384,31.3948443,package,wrappers,male,30-49,positive,
2021-11-10 12:58:00,Rahat,public,34.7584384,31.3948443,snack,misc,female,20-29,positive,
2021-11-10 12:58:00,Rahat,public,34.7584384,31.3948443,paper,biodegradables,male,20-29,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-10 12:11:00,Rahat,public,34.7584384,31.3948443,paper,biodegradables,male,20-29,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-10 12:22:00,Rahat,public,34.7584384,31.3948443,cup,wrappers,male,30-49,positive,
2021-11-10 12:24:00,Rahat,public,34.7584384,31.3948443,cup,wrappers,male,30-49,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-10 12:28:00,Rahat,public,34.7584384,31.3948443,cigarette filter,cigarettes,male,50-69,negative,
2021-11-10 12:31:00,Rahat,public,34.7584384,31.3948443,bottle,liquid containers,female,30-49,positive,
2021-11-10 12:38:00,Rahat,public,34.7584384,31.3948443,package,wrappers,male,5-9,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-10 12:43:00,Rahat,public,34.7584384,31.3948443,paper,biodegradables,male,30-49,positive,
2021-11-10 12:47:00,Rahat,public,34.7584384,31.3948443,bottle,liquid containers,male,20-29,negative,אחר (יש לפרט את התיאור המתאים בהערות)
2021-11-10 12:49:00,Rahat,public,34.7584384,31.3948443,cigarette filter,cigarettes,male,30-49,negative,אדם עמד להיכנס למבנה וזרק את פריט הלכלוך לפני הכניסה למבנה
2021-11-10 12:51:00,Rahat,public,34.7584384,31.3948443,bag,wrappers,male,50-69,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-10 13:38:00,Rahat,public,34.7494859,31.3868694,bottle,liquid containers,male,10-19,negative,אנשים מחפשים פח ואין פחים (בכלל או בכמות מספקת)
2021-11-10 13:45:00,Rahat,public,34.7494859,31.3868694,bag,wrappers,male,50-69,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-10 13:49:00,Rahat,public,34.7494859,31.3868694,snack,misc,female,10-19,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-10 13:53:00,Rahat,public,34.7494859,31.3868694,mask,misc,female,30-49,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-10 14:43:00,Rahat,public,34.7494859,31.3868694,other,misc,male,30-49,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-10 13:56:00,Rahat,public,34.7494859,31.3868694,mask,misc,female,5-9,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-10 13:59:00,Rahat,public,34.7494859,31.3868694,package,wrappers,male,5-9,negative,אנשים מחפשים פח ואין פחים (בכלל או בכמות מספקת)
2021-11-10 14:14:00,Rahat,public,34.7494859,31.3868694,tincan,liquid containers,male,10-19,negative,אנשים מחפשים פח ואין פחים (בכלל או בכמות מספקת)
2021-11-10 14:18:00,Rahat,public,34.7494859,31.3868694,cup,wrappers,male,10-19,negative,אנשים מחפשים פח ואין פחים (בכלל או בכמות מספקת)
2021-11-10 14:20:00,Rahat,public,34.7494859,31.3868694,cigarette filter,cigarettes,male,50-69,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-10 14:23:00,Rahat,public,34.7494859,31.3868694,cup,wrappers,male,30-49,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-10 14:29:00,Rahat,public,34.7494859,31.3868694,bottle,liquid containers,male,10-19,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-10 14:37:00,Rahat,public,34.7494859,31.3868694,box,wrappers,male,20-29,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-10 15:24:00,Rahat,commercial,34.7529016,31.3946506,cigarette filter,cigarettes,male,30-49,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-10 15:29:00,Rahat,commercial,34.7529016,31.3946506,other,misc,male,50-69,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-10 15:36:00,Rahat,commercial,34.7529016,31.3946506,box,wrappers,male,20-29,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-10 15:44:00,Rahat,commercial,34.7529016,31.3946506,package,wrappers,male,20-29,negative,אנשים מחפשים פח ואין פחים (בכלל או בכמות מספקת)
2021-11-10 16:22:00,Rahat,commercial,34.7529016,31.3946506,package,wrappers,male,20-29,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-10 15:49:00,Rahat,commercial,34.7529016,31.3946506,bag,wrappers,male,30-49,positive,
2021-11-10 15:54:00,Rahat,commercial,34.7529016,31.3946506,tincan,liquid containers,male,20-29,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-10 16:02:00,Rahat,commercial,34.7529016,31.3946506,cigarette,cigarettes,male,20-29,negative,אדם עמד להיכנס למבנה וזרק את פריט הלכלוך לפני הכניסה למבנה
2021-11-10 16:09:00,Rahat,commercial,34.7529016,31.3946506,snack,misc,female,10-19,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-10 16:13:00,Rahat,commercial,34.7529016,31.3946506,package,wrappers,male,10-19,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
2021-11-10 16:16:00,Rahat,commercial,34.7529016,31.3946506,package,wrappers,female,10-19,negative,נראה היה שפריט הלכלוך הושלך בכוונה.
